order_id,order_date,region,category,product,unit_price,quantity,discount,revenue,cost,profit
11145,2023-08-29,East,Sports,Running Shoes,4851.2,5,0.05,23043.2,14946.39,8096.81
13377,2023-08-29,North,Clothing,Jeans,2014.3,4,0.2,6445.76,4765.54,1680.22
13030,2023-08-29,South,Furniture,Sofa,43093.41,1,0.05,40938.74,23529.63,17409.11
12670,2023-08-29,North,Clothing,T-Shirt,767.63,4,0.2,2456.42,2003.53,452.89
14666,2023-08-30,Central,Electronics,Tablet,28984.32,2,0.1,52171.78,29635.5,22536.28
14612,2023-08-30,West,Electronics,Smart Watch,16129.83,3,0.2,38711.59,33019.83,5691.76
12424,2023-08-30,North,Furniture,Bed Frame,21142.7,5,0.2,84570.8,54530.08,30040.72
13081,2023-08-30,Central,Sports,Dumbbells,3267.18,1,0.05,3103.82,1990.36,1113.46
13824,2023-08-31,Central,Sports,Tennis Racket,5730.26,6,0.15,29224.33,19585.8,9638.53
13251,2023-08-31,Central,Food & Beverage,Tea Set,1820.44,6,0.15,9284.24,6106.03,3178.21
13039,2023-08-31,West,Sports,Cycling Helmet,2557.28,3,0.05,7288.25,4091.75,3196.5
10451,2023-09-02,East,Clothing,Shoes,3410.21,7,0.0,23871.47,13134.09,10737.38
11959,2023-09-02,West,Sports,Dumbbells,2922.85,1,0.05,2776.71,1673.77,1102.94
13638,2023-09-02,North,Food & Beverage,Coffee Beans,1254.69,5,0.0,6273.45,3148.1,3125.35
10610,2023-09-02,Central,Sports,Yoga Mat,1492.68,3,0.15,3806.33,3108.79,697.54
11623,2023-09-03,North,Food & Beverage,Juice Pack,245.85,3,0.15,626.92,491.79,135.13
12324,2023-09-03,West,Food & Beverage,Tea Set,1898.66,3,0.0,5695.98,3836.13,1859.85
14720,2023-09-03,South,Sports,Tennis Racket,6427.2,5,0.0,32136.0,22098.29,10037.71
10207,2023-09-04,Central,Sports,Cycling Helmet,2809.92,2,0.2,4495.87,2847.24,1648.63
13330,2023-09-04,South,Sports,Running Shoes,4615.57,4,0.0,18462.28,12636.3,5825.98
13815,2023-09-04,South,Food & Beverage,Tea Set,1883.85,1,0.15,1601.27,1091.03,510.24
12412,2023-09-04,West,Food & Beverage,Coffee Beans,1124.74,4,0.2,3599.17,2626.59,972.58
11263,2023-09-04,East,Electronics,Laptop,72249.04,3,0.0,216747.12,143124.3,73622.82
14896,2023-09-04,South,Clothing,Jacket,4622.32,3,0.0,13866.96,9425.66,4441.3
10822,2023-09-04,South,Clothing,Dress,3161.44,3,0.2,7587.46,4807.47,2779.99
11698,2023-09-04,West,Food & Beverage,Juice Pack,252.75,4,0.15,859.35,699.5,159.85
12166,2023-09-05,East,Food & Beverage,Protein Bar,273.16,5,0.1,1229.22,917.64,311.58
10229,2023-09-05,West,Furniture,Bookshelf,9250.42,6,0.2,44402.02,28083.98,16318.04
14713,2023-09-05,East,Food & Beverage,Protein Bar,270.12,6,0.15,1377.61,1043.8,333.81
10436,2023-09-05,Central,Furniture,Bed Frame,22598.2,4,0.2,72314.24,61783.22,10531.02
10571,2023-09-06,West,Electronics,Tablet,26182.75,5,0.0,130913.75,79927.09,50986.66
11601,2023-09-06,East,Food & Beverage,Protein Bar,324.56,1,0.05,308.33,210.06,98.27
13631,2023-09-07,West,Electronics,Laptop,77572.92,3,0.0,232718.76,138391.18,94327.58
14140,2023-09-07,North,Clothing,T-Shirt,873.5,5,0.1,3930.75,2920.6,1010.15
13628,2023-09-07,South,Furniture,Bookshelf,8347.26,3,0.0,25041.78,13627.75,11414.03
14927,2023-09-07,Central,Electronics,Mobile Phone,35721.48,4,0.0,142885.92,99899.57,42986.35
13380,2023-09-07,East,Food & Beverage,Juice Pack,245.61,2,0.0,491.22,328.13,163.09
10828,2023-09-07,South,Sports,Dumbbells,3153.72,5,0.0,15768.6,8068.66,7699.94
10598,2023-09-07,North,Electronics,Laptop,71999.13,3,0.2,172797.91,113035.02,59762.89
14073,2023-09-07,South,Food & Beverage,Protein Bar,282.64,5,0.0,1413.2,737.94,675.26
10065,2023-09-07,West,Furniture,Chair,12012.61,5,0.0,60063.05,40907.53,19155.52
14994,2023-09-07,West,Electronics,Laptop,71202.27,3,0.1,192246.13,129778.59,62467.54
11614,2023-09-07,West,Food & Beverage,Juice Pack,250.6,3,0.2,601.44,381.28,220.16
12993,2023-09-08,South,Electronics,Headphones,8389.38,6,0.05,47819.47,31156.4,16663.07
12578,2023-09-08,North,Electronics,Tablet,26277.5,4,0.2,84088.0,69063.46,15024.54
13542,2023-09-08,East,Electronics,Mobile Phone,35987.6,2,0.1,64777.68,48447.59,16330.09
10097,2023-09-08,Central,Furniture,Bookshelf,9757.57,2,0.0,19515.14,12904.2,6610.94
11707,2023-09-08,South,Sports,Cycling Helmet,2658.52,4,0.0,10634.08,5468.48,5165.6
10100,2023-09-09,West,Sports,Yoga Mat,1564.0,4,0.0,6256.0,3687.8,2568.2
14171,2023-09-09,South,Furniture,Bed Frame,20618.11,4,0.1,74225.2,52930.0,21295.2
14919,2023-09-10,East,Clothing,Jeans,1981.81,2,0.0,3963.62,2585.24,1378.38
12690,2023-09-10,North,Clothing,Jeans,2400.1,4,0.0,9600.4,6388.13,3212.27
12800,2023-09-10,East,Electronics,Mobile Phone,31970.1,4,0.0,127880.4,82668.04,45212.36
11549,2023-09-10,North,Electronics,Laptop,75124.68,1,0.1,67612.21,42265.53,25346.68
10141,2023-09-10,Central,Electronics,Smart Watch,13576.16,4,0.2,43443.71,29563.14,13880.57
11870,2023-09-10,Central,Food & Beverage,Coffee Beans,1109.06,6,0.0,6654.36,4318.86,2335.5
10230,2023-09-11,South,Food & Beverage,Snack Box,432.71,5,0.0,2163.55,1372.82,790.73
12839,2023-09-11,West,Food & Beverage,Coffee Beans,1190.07,3,0.0,3570.21,1975.93,1594.28
10747,2023-09-11,East,Clothing,Jeans,2205.66,6,0.15,11248.87,6761.85,4487.02
10411,2023-09-11,West,Clothing,Shoes,3339.99,3,0.0,10019.97,6271.61,3748.36
10818,2023-09-11,Central,Sports,Cycling Helmet,2949.15,6,0.1,15925.41,9943.44,5981.97
12033,2023-09-11,Central,Sports,Cycling Helmet,2890.66,3,0.1,7804.78,4461.41,3343.37
14147,2023-09-11,West,Clothing,Jacket,4191.1,2,0.0,8382.2,4952.38,3429.82
13230,2023-09-12,West,Clothing,Shoes,3551.52,6,0.05,20243.66,11137.11,9106.55
12570,2023-09-12,East,Sports,Running Shoes,4273.09,7,0.2,23929.3,20616.13,3313.17
12741,2023-09-12,Central,Electronics,Mobile Phone,38442.5,1,0.1,34598.25,20737.47,13860.78
13574,2023-09-12,South,Food & Beverage,Coffee Beans,1295.76,3,0.0,3887.28,2696.54,1190.74
10164,2023-09-12,North,Sports,Dumbbells,3266.44,1,0.0,3266.44,2094.16,1172.28
11847,2023-09-13,South,Clothing,Shoes,3697.04,5,0.0,18485.2,9645.47,8839.73
13145,2023-09-13,West,Clothing,Jacket,4649.34,5,0.1,20922.03,13946.58,6975.45
13995,2023-09-13,South,Sports,Tennis Racket,5524.15,6,0.0,33144.9,20265.3,12879.6
11584,2023-09-13,South,Food & Beverage,Snack Box,445.63,3,0.0,1336.89,676.34,660.55
12939,2023-09-14,East,Clothing,Jacket,4667.92,4,0.0,18671.68,10736.02,7935.66
11227,2023-09-14,West,Furniture,Table,18220.88,7,0.2,102036.93,65136.16,36900.77
13211,2023-09-14,North,Sports,Dumbbells,2806.81,4,0.0,11227.24,6720.35,4506.89
13381,2023-09-15,West,Sports,Tennis Racket,5476.61,3,0.05,15608.34,9884.79,5723.55
10696,2023-09-15,Central,Clothing,Shoes,3503.99,2,0.0,7007.98,4308.32,2699.66
10713,2023-09-16,Central,Electronics,Mobile Phone,35374.3,4,0.2,113197.76,80790.14,32407.62
11543,2023-09-16,North,Electronics,Mobile Phone,36205.84,4,0.0,144823.36,80734.11,64089.25
11767,2023-09-16,East,Furniture,Chair,11520.55,4,0.2,36865.76,30590.88,6274.88
11336,2023-09-16,West,Furniture,Chair,12684.17,4,0.1,45663.01,35191.7,10471.31
14575,2023-09-16,West,Electronics,Mobile Phone,32246.99,4,0.15,109639.77,85866.94,23772.83
11243,2023-09-16,East,Food & Beverage,Protein Bar,271.54,6,0.05,1547.78,1101.11,446.67
12582,2023-09-17,North,Sports,Running Shoes,4800.81,5,0.0,24004.05,15138.59,8865.46
13978,2023-09-17,Central,Electronics,Laptop,72136.43,4,0.05,274118.43,187904.5,86213.93
14875,2023-09-17,South,Sports,Tennis Racket,5930.76,5,0.2,23723.04,20505.1,3217.94
12897,2023-09-17,West,Food & Beverage,Juice Pack,239.64,4,0.0,958.56,648.28,310.28
11197,2023-09-17,South,Furniture,Bed Frame,22663.47,4,0.2,72523.1,61115.17,11407.93
14923,2023-09-17,West,Food & Beverage,Protein Bar,307.15,2,0.05,583.58,427.75,155.83
14205,2023-09-18,East,Furniture,Bookshelf,8418.87,5,0.0,42094.35,27275.59,14818.76
10816,2023-09-18,East,Food & Beverage,Snack Box,455.33,3,0.2,1092.79,946.27,146.52
14775,2023-09-18,South,Furniture,Table,18475.79,6,0.15,94226.53,71709.96,22516.57
12477,2023-09-19,North,Food & Beverage,Juice Pack,234.31,6,0.15,1194.98,718.94,476.04
10970,2023-09-19,Central,Clothing,Dress,2884.25,1,0.1,2595.83,1628.53,967.3
14229,2023-09-19,East,Food & Beverage,Tea Set,1702.66,6,0.15,8683.57,6062.95,2620.62
13438,2023-09-20,South,Furniture,Bed Frame,20574.82,4,0.15,69954.39,41792.5,28161.89
13567,2023-09-20,East,Food & Beverage,Snack Box,479.43,6,0.2,2301.26,1529.41,771.85
11488,2023-09-20,South,Furniture,Table,18234.27,7,0.05,121257.9,76457.72,44800.18
12186,2023-09-20,South,Clothing,Jacket,4745.52,4,0.05,18032.98,12818.04,5214.94
14449,2023-09-20,Central,Electronics,Tablet,26466.75,5,0.0,132333.75,68000.71,64333.04
10750,2023-09-21,East,Clothing,Jeans,2298.57,3,0.15,5861.35,4154.52,1706.83
13197,2023-09-21,South,Food & Beverage,Protein Bar,272.61,6,0.05,1553.88,864.82,689.06
13143,2023-09-21,Central,Sports,Tennis Racket,6499.5,3,0.0,19498.5,11674.05,7824.45
13964,2023-09-21,East,Clothing,Dress,3075.24,1,0.15,2613.95,1754.81,859.14
10034,2023-09-22,South,Electronics,Mobile Phone,37789.88,2,0.1,68021.78,39323.72,28698.06
14763,2023-09-22,West,Food & Beverage,Juice Pack,241.17,5,0.1,1085.26,702.86,382.4
13758,2023-09-22,West,Furniture,Table,19250.46,3,0.0,57751.38,31291.83,26459.55
13943,2023-09-22,North,Furniture,Sofa,47779.21,2,0.05,90780.5,56758.72,34021.78
12933,2023-09-22,Central,Furniture,Sofa,49153.24,5,0.2,196612.96,159071.56,37541.4
14524,2023-09-22,North,Clothing,Dress,3284.34,2,0.0,6568.68,4582.27,1986.41
12034,2023-09-23,West,Electronics,Laptop,78656.51,2,0.15,133716.07,96284.07,37432.0
12023,2023-09-23,Central,Electronics,Headphones,7928.08,4,0.0,31712.32,19276.21,12436.11
13998,2023-09-23,East,Food & Beverage,Coffee Beans,1232.96,4,0.05,4685.25,3405.76,1279.49
11634,2023-09-24,North,Sports,Yoga Mat,1444.52,2,0.2,2311.23,1836.82,474.41
11978,2023-09-24,West,Electronics,Smart Watch,14354.4,3,0.0,43063.2,27686.95,15376.25
10421,2023-09-24,West,Electronics,Laptop,70736.11,4,0.05,268797.22,178347.79,90449.43
10334,2023-09-25,South,Clothing,Jacket,4763.94,6,0.2,22866.91,15446.69,7420.22
14533,2023-09-25,South,Electronics,Smart Watch,14323.69,3,0.0,42971.07,24139.22,18831.85
14965,2023-09-25,South,Electronics,Mobile Phone,33616.14,4,0.15,114294.88,93091.95,21202.93
12082,2023-09-25,Central,Electronics,Tablet,30691.03,3,0.2,73658.47,56450.73,17207.74
11636,2023-09-26,East,Electronics,Smart Watch,15620.37,3,0.2,37488.89,28234.67,9254.22
12907,2023-09-26,South,Clothing,Jeans,2306.08,2,0.0,4612.16,2967.23,1644.93
12285,2023-09-26,South,Sports,Dumbbells,3166.69,3,0.15,8075.06,5162.81,2912.25
14326,2023-09-26,North,Sports,Yoga Mat,1523.9,6,0.0,9143.4,5293.71,3849.69
11800,2023-09-27,Central,Food & Beverage,Juice Pack,252.69,2,0.2,404.3,253.82,150.48
13155,2023-09-27,South,Furniture,Bookshelf,9192.35,5,0.15,39067.49,31681.51,7385.98
11316,2023-09-28,West,Food & Beverage,Protein Bar,292.77,4,0.0,1171.08,757.31,413.77
14393,2023-09-29,North,Electronics,Smart Watch,15572.0,1,0.0,15572.0,8481.98,7090.02
14084,2023-09-29,East,Sports,Yoga Mat,1355.71,3,0.2,3253.7,2136.28,1117.42
12502,2023-09-29,North,Food & Beverage,Tea Set,1639.94,7,0.15,9757.64,7086.67,2670.97
14675,2023-09-29,North,Sports,Cycling Helmet,2544.54,1,0.15,2162.86,1679.74,483.12
13276,2023-09-29,Central,Food & Beverage,Tea Set,1829.52,3,0.0,5488.56,3473.04,2015.52
14176,2023-09-29,East,Food & Beverage,Juice Pack,255.52,5,0.05,1213.72,721.39,492.33
13049,2023-09-30,Central,Electronics,Smart Watch,14634.46,4,0.05,55610.95,29865.68,25745.27
12709,2023-09-30,East,Clothing,T-Shirt,795.75,5,0.0,3978.75,2505.97,1472.78
12743,2023-10-01,Central,Furniture,Bed Frame,20254.08,5,0.0,101270.4,59111.86,42158.54
12386,2023-10-01,South,Clothing,Shoes,3542.89,5,0.05,16828.73,10157.0,6671.73
14936,2023-10-01,West,Furniture,Chair,10959.08,1,0.1,9863.17,5962.78,3900.39
11564,2023-10-01,West,Clothing,Dress,2978.91,7,0.05,19809.75,14337.62,5472.13
13489,2023-10-01,South,Sports,Yoga Mat,1649.9,7,0.0,11549.3,7687.97,3861.33
11357,2023-10-02,Central,Electronics,Tablet,28113.01,2,0.1,50603.42,30588.41,20015.01
12695,2023-10-02,East,Food & Beverage,Tea Set,1821.67,5,0.15,7742.1,6066.28,1675.82
11303,2023-10-02,South,Furniture,Table,17546.18,3,0.0,52638.54,36016.02,16622.52
14304,2023-10-02,Central,Furniture,Sofa,43251.71,7,0.0,302761.97,170047.29,132714.68
11585,2023-10-02,West,Food & Beverage,Coffee Beans,1184.14,6,0.1,6394.36,4184.78,2209.58
14161,2023-10-02,North,Furniture,Sofa,43025.26,7,0.1,271059.14,154053.75,117005.39
10923,2023-10-03,Central,Electronics,Laptop,71544.45,8,0.15,486502.26,377194.96,109307.3
11238,2023-10-03,West,Sports,Tennis Racket,5494.44,5,0.1,24724.98,17029.64,7695.34
14776,2023-10-03,North,Food & Beverage,Coffee Beans,1319.94,4,0.1,4751.78,2820.16,1931.62
13281,2023-10-03,West,Furniture,Bed Frame,21601.27,5,0.0,108006.35,57021.09,50985.26
11674,2023-10-04,North,Clothing,Shoes,3503.54,6,0.2,16816.99,12026.39,4790.6
14362,2023-10-04,East,Clothing,Shoes,3261.58,9,0.0,29354.22,17051.77,12302.45
11608,2023-10-04,South,Food & Beverage,Snack Box,425.7,8,0.0,3405.6,2135.72,1269.88
12411,2023-10-04,West,Sports,Yoga Mat,1550.85,2,0.05,2946.61,1586.63,1359.98
14646,2023-10-04,South,Food & Beverage,Snack Box,485.92,6,0.0,2915.52,2001.19,914.33
13285,2023-10-04,Central,Electronics,Headphones,7557.96,7,0.2,42324.58,35561.12,6763.46
12489,2023-10-04,Central,Furniture,Bookshelf,8299.34,4,0.0,33197.36,16810.09,16387.27
10972,2023-10-04,South,Clothing,Shoes,3414.14,5,0.0,17070.7,10956.99,6113.71
12429,2023-10-04,East,Food & Beverage,Protein Bar,294.07,4,0.2,941.02,801.79,139.23
12074,2023-10-04,West,Sports,Yoga Mat,1597.15,2,0.0,3194.3,1748.65,1445.65
11088,2023-10-05,East,Furniture,Sofa,41013.89,3,0.1,110737.5,72182.42,38555.08
10092,2023-10-05,West,Sports,Tennis Racket,5554.66,3,0.0,16663.98,10467.89,6196.09
13097,2023-10-05,North,Sports,Dumbbells,3254.79,5,0.15,13832.86,8163.4,5669.46
10058,2023-10-05,North,Electronics,Smart Watch,15427.26,2,0.05,29311.79,21229.33,8082.46
11055,2023-10-05,East,Clothing,Dress,3149.4,3,0.0,9448.2,6464.0,2984.2
14592,2023-10-05,South,Sports,Running Shoes,4381.03,5,0.05,20809.89,13700.41,7109.48
12308,2023-10-05,East,Electronics,Headphones,7341.25,4,0.1,26428.5,20082.31,6346.19
13144,2023-10-05,North,Sports,Yoga Mat,1480.99,4,0.0,5923.96,3871.52,2052.44
13475,2023-10-06,East,Food & Beverage,Juice Pack,227.42,5,0.0,1137.1,759.47,377.63
10881,2023-10-06,North,Sports,Tennis Racket,6354.01,2,0.15,10801.82,6723.85,4077.97
12645,2023-10-06,North,Furniture,Sofa,49021.11,6,0.0,294126.66,191957.32,102169.34
12597,2023-10-06,North,Food & Beverage,Protein Bar,296.35,9,0.0,2667.15,1537.09,1130.06
11560,2023-10-06,North,Food & Beverage,Coffee Beans,1303.87,4,0.1,4693.93,2838.94,1854.99
13867,2023-10-06,East,Clothing,Jeans,2155.9,3,0.0,6467.7,4477.96,1989.74
12111,2023-10-06,North,Electronics,Mobile Phone,32152.5,2,0.1,57874.5,34559.37,23315.13
10064,2023-10-06,South,Furniture,Bookshelf,8842.71,9,0.0,79584.39,54158.02,25426.37
11764,2023-10-07,West,Clothing,Shoes,3608.24,8,0.0,28865.92,14946.63,13919.29
13107,2023-10-07,North,Sports,Yoga Mat,1610.0,5,0.15,6842.5,4475.11,2367.39
10194,2023-10-07,East,Furniture,Chair,11576.66,7,0.2,64829.3,47834.09,16995.21
10662,2023-10-07,South,Clothing,Jacket,4391.98,4,0.15,14932.73,9890.45,5042.28
12288,2023-10-07,North,Furniture,Chair,11941.91,4,0.0,47767.64,26164.25,21603.39
12857,2023-10-08,West,Food & Beverage,Coffee Beans,1303.48,5,0.0,6517.4,3282.89,3234.51
11167,2023-10-08,Central,Furniture,Sofa,48082.18,3,0.05,137034.21,86339.67,50694.54
12980,2023-10-08,South,Clothing,Jeans,2125.57,6,0.0,12753.42,6491.77,6261.65
14332,2023-10-08,East,Electronics,Mobile Phone,32405.07,4,0.0,129620.28,83089.51,46530.77
13775,2023-10-08,North,Food & Beverage,Protein Bar,317.53,3,0.2,762.07,619.83,142.24
11061,2023-10-08,West,Sports,Running Shoes,4522.21,5,0.05,21480.5,13339.63,8140.87
14089,2023-10-08,South,Electronics,Tablet,30463.19,6,0.2,146223.31,123649.84,22573.47
14508,2023-10-08,South,Sports,Running Shoes,4579.69,4,0.2,14655.01,11139.65,3515.36
10707,2023-10-08,West,Furniture,Sofa,44187.06,6,0.05,251866.24,163228.4,88637.84
11066,2023-10-09,North,Electronics,Mobile Phone,33824.0,3,0.05,96398.4,57750.29,38648.11
11376,2023-10-09,Central,Electronics,Laptop,77561.21,2,0.1,139610.18,90060.67,49549.51
11077,2023-10-09,West,Furniture,Sofa,47765.35,5,0.1,214944.08,146313.12,68630.96
11287,2023-10-09,Central,Sports,Yoga Mat,1485.3,3,0.0,4455.9,3003.45,1452.45
12774,2023-10-09,West,Clothing,Jeans,2289.75,6,0.0,13738.5,8214.77,5523.73
11677,2023-10-09,West,Clothing,Dress,2913.26,5,0.2,11653.04,9755.79,1897.25
11733,2023-10-09,Central,Electronics,Tablet,26832.83,6,0.15,136847.43,96629.4,40218.03
14188,2023-10-10,Central,Electronics,Headphones,7874.52,5,0.0,39372.6,25965.25,13407.35
10315,2023-10-10,South,Food & Beverage,Coffee Beans,1254.71,6,0.05,7151.85,3967.93,3183.92
11533,2023-10-10,East,Furniture,Sofa,47737.83,5,0.0,238689.15,125447.84,113241.31
14250,2023-10-10,North,Electronics,Laptop,79230.85,4,0.0,316923.4,200268.58,116654.82
13265,2023-10-11,West,Clothing,Shoes,3487.9,3,0.0,10463.7,5650.85,4812.85
14648,2023-10-11,West,Clothing,Jacket,4489.19,10,0.0,44891.9,25589.88,19302.02
13204,2023-10-11,West,Clothing,Jeans,2396.79,3,0.2,5752.3,4038.67,1713.63
10218,2023-10-11,West,Sports,Yoga Mat,1527.71,6,0.1,8249.63,5895.42,2354.21
11598,2023-10-11,West,Sports,Cycling Helmet,2618.65,4,0.0,10474.6,6586.15,3888.45
13960,2023-10-12,Central,Furniture,Table,16570.03,5,0.1,74565.13,42292.69,32272.44
13626,2023-10-12,South,Furniture,Bed Frame,20922.26,4,0.2,66951.23,50940.34,16010.89
13177,2023-10-13,North,Electronics,Laptop,76400.15,7,0.05,508061.0,346295.57,161765.43
12724,2023-10-13,West,Clothing,Jeans,2373.67,3,0.05,6764.96,4338.25,2426.71
14656,2023-10-13,East,Sports,Cycling Helmet,2683.01,7,0.0,18781.07,10445.02,8336.05
13170,2023-10-14,North,Sports,Yoga Mat,1401.86,8,0.0,11214.88,7155.62,4059.26
12136,2023-10-14,West,Clothing,Jacket,4861.07,4,0.2,15555.42,12540.13,3015.29
11837,2023-10-14,East,Furniture,Bookshelf,9176.83,6,0.0,55060.98,35341.7,19719.28
10738,2023-10-14,East,Sports,Yoga Mat,1604.73,5,0.15,6820.1,5167.85,1652.25
12848,2023-10-14,North,Clothing,Jeans,2350.6,7,0.0,16454.2,10532.26,5921.94
10435,2023-10-15,South,Food & Beverage,Tea Set,1690.5,5,0.15,7184.62,5597.45,1587.17
12388,2023-10-15,Central,Electronics,Smart Watch,13912.66,4,0.05,52868.11,31171.39,21696.72
12643,2023-10-15,South,Clothing,T-Shirt,841.37,5,0.2,3365.48,2516.58,848.9
11308,2023-10-15,East,Clothing,Jacket,4784.43,6,0.1,25835.92,18547.41,7288.51
10416,2023-10-16,South,Food & Beverage,Coffee Beans,1101.43,6,0.0,6608.58,3524.95,3083.63
10578,2023-10-16,East,Food & Beverage,Tea Set,1746.44,4,0.2,5588.61,3900.1,1688.51
10824,2023-10-17,South,Electronics,Headphones,7820.76,8,0.0,62566.08,34731.27,27834.81
10787,2023-10-17,North,Electronics,Headphones,8705.59,6,0.1,47010.19,30315.05,16695.14
10392,2023-10-17,East,Electronics,Smart Watch,14183.25,8,0.1,102119.4,74756.18,27363.22
12865,2023-10-17,East,Electronics,Tablet,29429.32,5,0.1,132431.94,73840.94,58591.0
10691,2023-10-18,East,Electronics,Smart Watch,15961.46,10,0.0,159614.6,110387.73,49226.87
11820,2023-10-18,South,Food & Beverage,Juice Pack,228.64,3,0.0,685.92,469.93,215.99
13149,2023-10-18,North,Clothing,Shoes,3650.34,6,0.0,21902.04,11390.46,10511.58
12401,2023-10-18,South,Clothing,T-Shirt,817.45,7,0.2,4577.72,3042.58,1535.14
13222,2023-10-19,East,Electronics,Tablet,25536.2,5,0.1,114912.9,83835.56,31077.34
11196,2023-10-19,East,Sports,Yoga Mat,1427.13,6,0.2,6850.22,5714.15,1136.07
14638,2023-10-19,East,Sports,Cycling Helmet,2885.99,5,0.2,11543.96,8750.28,2793.68
14225,2023-10-19,South,Sports,Yoga Mat,1435.03,7,0.0,10045.21,5077.49,4967.72
13423,2023-10-19,West,Electronics,Mobile Phone,36408.95,5,0.15,154738.04,122691.75,32046.29
10506,2023-10-19,South,Furniture,Table,19182.8,7,0.15,114137.66,92414.47,21723.19
13244,2023-10-19,Central,Clothing,Shoes,3394.15,3,0.2,8145.96,7065.66,1080.3
14551,2023-10-20,South,Electronics,Tablet,27803.29,4,0.1,100091.84,77076.45,23015.39
14519,2023-10-20,West,Sports,Cycling Helmet,2675.2,6,0.0,16051.2,8491.12,7560.08
12593,2023-10-20,East,Clothing,Shoes,3466.62,5,0.05,16466.44,10547.43,5919.01
12191,2023-10-21,South,Furniture,Bookshelf,8403.42,4,0.0,33613.68,18329.3,15284.38
13250,2023-10-21,South,Clothing,Shoes,3412.54,4,0.15,11602.64,8004.25,3598.39
12397,2023-10-21,South,Sports,Yoga Mat,1415.8,4,0.05,5380.04,2908.12,2471.92
10210,2023-10-22,South,Clothing,Dress,2731.18,8,0.05,20756.97,14834.97,5922.0
13073,2023-10-22,West,Furniture,Table,17980.21,3,0.2,43152.5,31248.3,11904.2
10908,2023-10-22,Central,Food & Beverage,Snack Box,425.96,5,0.1,1916.82,1255.72,661.1
10102,2023-10-22,West,Food & Beverage,Snack Box,433.99,3,0.15,1106.67,882.87,223.8
12423,2023-10-22,West,Clothing,T-Shirt,813.11,3,0.0,2439.33,1585.22,854.11
10186,2023-10-23,Central,Furniture,Chair,12713.82,10,0.0,127138.2,85967.56,41170.64
11150,2023-10-23,West,Furniture,Chair,12650.94,6,0.0,75905.64,46452.59,29453.05
13730,2023-10-23,South,Sports,Yoga Mat,1641.55,4,0.0,6566.2,3310.5,3255.7
10148,2023-10-23,South,Electronics,Tablet,26701.16,6,0.05,152196.61,104570.47,47626.14
10914,2023-10-23,North,Furniture,Bed Frame,20667.61,2,0.05,39268.46,28304.14,10964.32
13876,2023-10-24,North,Clothing,Shoes,3383.67,5,0.0,16918.35,10554.05,6364.3
12677,2023-10-24,East,Furniture,Bookshelf,8418.81,5,0.05,39989.35,27442.75,12546.6
13317,2023-10-24,West,Food & Beverage,Coffee Beans,1206.05,2,0.1,2170.89,1342.15,828.74
12784,2023-10-24,East,Sports,Cycling Helmet,2601.62,3,0.15,6634.13,4627.85,2006.28
11665,2023-10-25,West,Clothing,Shoes,3261.2,4,0.15,11088.08,8063.22,3024.86
11689,2023-10-25,South,Electronics,Laptop,68198.7,9,0.05,583098.88,418106.69,164992.19
11389,2023-10-25,East,Clothing,T-Shirt,808.67,5,0.0,4043.35,2787.62,1255.73
10474,2023-10-25,South,Electronics,Tablet,30274.09,1,0.05,28760.39,19218.11,9542.28
13437,2023-10-26,South,Sports,Dumbbells,3210.38,3,0.0,9631.14,5122.79,4508.35
10033,2023-10-26,West,Electronics,Laptop,80958.24,10,0.0,809582.4,430961.55,378620.85
11281,2023-10-26,North,Electronics,Tablet,30366.41,6,0.0,182198.46,121687.0,60511.46
14967,2023-10-26,South,Furniture,Bookshelf,8775.09,5,0.05,41681.68,26691.46,14990.22
14470,2023-10-26,West,Clothing,Jeans,2286.84,8,0.05,17379.98,12438.5,4941.48
13936,2023-10-27,North,Sports,Running Shoes,4158.51,9,0.2,29941.27,25179.76,4761.51
11179,2023-10-27,West,Clothing,Shoes,3555.39,5,0.2,14221.56,11036.55,3185.01
10566,2023-10-27,West,Electronics,Tablet,26732.39,4,0.05,101583.08,71052.15,30530.93
12849,2023-10-27,South,Electronics,Smart Watch,14720.23,5,0.0,73601.15,48462.18,25138.97
12217,2023-10-27,North,Sports,Running Shoes,4575.07,5,0.15,19444.05,15444.91,3999.14
10272,2023-10-28,West,Sports,Tennis Racket,6336.91,4,0.0,25347.64,16197.32,9150.32
14774,2023-10-28,South,Clothing,Dress,2853.55,3,0.15,7276.55,5040.07,2236.48
10151,2023-10-28,South,Food & Beverage,Protein Bar,329.06,4,0.0,1316.24,898.81,417.43
10447,2023-10-28,West,Sports,Cycling Helmet,2525.06,5,0.0,12625.3,7124.89,5500.41
11692,2023-10-28,Central,Clothing,Jeans,2333.18,5,0.2,9332.72,7838.85,1493.87
14977,2023-10-28,South,Food & Beverage,Protein Bar,322.74,3,0.2,774.58,663.46,111.12
11099,2023-10-29,West,Food & Beverage,Tea Set,1964.8,3,0.0,5894.4,3410.31,2484.09
12948,2023-10-29,West,Sports,Cycling Helmet,2809.78,7,0.0,19668.46,12224.82,7443.64
12606,2023-10-30,Central,Furniture,Bookshelf,9739.22,6,0.0,58435.32,37478.6,20956.72
11965,2023-10-30,West,Food & Beverage,Protein Bar,299.46,5,0.0,1497.3,851.81,645.49
11441,2023-10-30,West,Clothing,Jacket,4060.25,7,0.0,28421.75,16145.74,12276.01
